"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
3713,46.2,46.2,53.8,"Ferrera (GR)","L'iniziativa biodiversità non ha passato la prova delle urne a Ferrera, dove è stata respinta con 14 voti contro i 12 a favore."
3714,21.9,21.9,78.1,"Rheinwald (GR)","I cittadini di Rheinwald hanno respinto l'iniziativa biodiversità con il 78,1 per cento di voti contrari."
3715,28.5,28.5,71.5,"Muntogna da Schons (GR)","Nel comune di Muntogna da Schons, i cittadini hanno respinto l'iniziativa biodiversità con il 71,5 per cento di voti contrari."
3721,36.4,36.4,63.6,"Bonaduz (GR)","Nel comune di Bonaduz, i cittadini hanno respinto l'iniziativa biodiversità con il 63,6 per cento di voti contrari."
3722,34.2,34.2,65.8,"Domat/Ems (GR)","I cittadini di Domat/Ems hanno respinto l'iniziativa biodiversità con il 65,8 per cento di voti contrari."
3723,34.5,34.5,65.5,"Rhäzüns (GR)","A Rhäzüns gli abitanti si sono opposti all'iniziativa biodiversità con il 65,5 per cento di voti a sfavore."
3731,32.5,32.5,67.5,"Felsberg (GR)","I cittadini di Felsberg hanno respinto l'iniziativa biodiversità con il 67,5 per cento di voti contrari."
3732,40.8,40.8,59.2,"Flims (GR)","I cittadini di Flims hanno respinto l'iniziativa biodiversità con il 59,2 per cento di voti contrari."
3733,39.6,39.6,60.4,"Tamins (GR)","Nel comune di Tamins, i cittadini hanno respinto l'iniziativa biodiversità con il 60,4 per cento di voti contrari."
3734,47.1,47.1,52.9,"Trin (GR)","Il 52,9 per cento degli elettori di Trin ha respinto l'iniziativa biodiversità."
3746,27.6,27.6,72.4,"Zernez (GR)","Nel comune di Zernez, i cittadini hanno respinto l'iniziativa biodiversità con il 72,4 per cento di voti contrari."
3752,15.2,15.2,84.8,"Samnaun (GR)","L'iniziativa biodiversità è stata respinta a Samnaun, dove ha riscosso il 84,8 per cento di ""no""."
3762,38.7,38.7,61.3,"Scuol (GR)","L'iniziativa biodiversità è stata respinta a Scuol, dove ha riscosso il 61,3 per cento di ""no""."
3764,35,35,65,"Valsot (GR)","I cittadini di Valsot hanno respinto l'iniziativa biodiversità con il 65 per cento di voti contrari."
3781,42.8,42.8,57.2,"Bever (GR)","Gli elettori di Bever si sono mostrati scettici nei confronti dell'iniziativa biodiversità, che è stata respinta con il 57,2 per cento di voti contrari."
3782,28.2,28.2,71.8,"Celerina/Schlarigna (GR)","Nel comune di Celerina/Schlarigna, i cittadini hanno respinto l'iniziativa biodiversità con il 71,8 per cento di voti contrari."
3783,38.2,38.2,61.8,"Madulain (GR)","L'iniziativa biodiversità non ha passato la prova delle urne a Madulain, dove è stata respinta con 42 voti contro i 26 a favore."
3784,31.6,31.6,68.4,"Pontresina (GR)","A Pontresina gli abitanti si sono opposti all'iniziativa biodiversità con il 68,4 per cento di voti a sfavore."
3785,33,33,67,"La Punt-Chamues-ch (GR)","I cittadini di La Punt-Chamues-ch hanno respinto l'iniziativa biodiversità con il 67 per cento di voti contrari."
3786,31.7,31.7,68.3,"Samedan (GR)","Nel comune di Samedan, i cittadini hanno respinto l'iniziativa biodiversità con il 68,3 per cento di voti contrari."
3787,28.7,28.7,71.3,"St. Moritz (GR)","L'iniziativa biodiversità è stata respinta a St. Moritz, dove ha riscosso il 71,3 per cento di ""no""."
3788,36.7,36.7,63.3,"S-chanf (GR)","Nel comune di S-chanf, i cittadini hanno respinto l'iniziativa biodiversità con il 63,3 per cento di voti contrari."
3789,34.9,34.9,65.1,"Sils im Engadin/Segl (GR)","I cittadini di Sils im Engadin/Segl hanno respinto l'iniziativa biodiversità con il 65,1 per cento di voti contrari."
3790,29.1,29.1,70.9,"Silvaplana (GR)","Nel comune di Silvaplana, i cittadini hanno respinto l'iniziativa biodiversità con il 70,9 per cento di voti contrari."
3791,33.5,33.5,66.5,"Zuoz (GR)","Gli abitanti di Zuoz hanno respinto l'iniziativa biodiversità con il 66,5 per cento di ""no""."
3792,27.9,27.9,72.1,"Bregaglia (GR)","A Bregaglia gli abitanti si sono opposti all'iniziativa biodiversità con il 72,1 per cento di voti a sfavore."
3804,17.5,17.5,82.5,"Buseno (GR)","L'iniziativa biodiversità è stata respinta dagli elettori di Buseno, dove i ""no"" sono stati 33 e i voti favorevoli 7."
3805,32.2,32.2,67.8,"Castaneda (GR)","Gli elettori di Castaneda si sono mostrati scettici nei confronti dell'iniziativa biodiversità, che è stata respinta con il 67,8 per cento di voti contrari."
3808,28.6,28.6,71.4,"Rossa (GR)","L'iniziativa biodiversità non ha passato la prova delle urne a Rossa, dove è stata respinta con 60 voti contro i 24 a favore."
3810,29.5,29.5,70.5,"Santa Maria in Calanca (GR)","L'iniziativa biodiversità non ha passato la prova delle urne a Santa Maria in Calanca, dove è stata respinta con 31 voti contro i 13 a favore."
3821,57.6,57.6,42.4,"Lostallo (GR)","Il 57,6 per cento degli elettori di Lostallo ha accolto l'iniziativa biodiversità."
3822,30.8,30.8,69.2,"Mesocco (GR)","Il 69,2 per cento degli elettori di Mesocco ha respinto l'iniziativa biodiversità."
3823,19.8,19.8,80.2,"Soazza (GR)","Nel comune di Soazza, i cittadini hanno respinto l'iniziativa biodiversità con il 80,2 per cento di voti contrari."
3831,19.2,19.2,80.8,"Cama (GR)","Il 80,8 per cento degli elettori di Cama ha respinto l'iniziativa biodiversità."
3832,33,33,67,"Grono (GR)","L'iniziativa biodiversità è stata respinta a Grono, dove ha riscosso il 67 per cento di ""no""."
3834,31.2,31.2,68.8,"Roveredo (GR)","Gli abitanti di Roveredo GR hanno respinto l'iniziativa biodiversità con il 68,8 per cento di ""no""."
3835,26.5,26.5,73.5,"San Vittore (GR)","Il 73,5 per cento degli elettori di San Vittore ha respinto l'iniziativa biodiversità."
3837,34.7,34.7,65.3,"Calanca (GR)","L'iniziativa biodiversità è stata respinta dagli elettori di Calanca, dove i ""no"" sono stati 49 e i voti favorevoli 26."
3847,23.2,23.2,76.8,"Val Müstair (GR)","I cittadini di Val Müstair hanno respinto l'iniziativa biodiversità con il 76,8 per cento di voti contrari."
3851,31.8,31.8,68.2,"Davos (GR)","Gli abitanti di Davos hanno respinto l'iniziativa biodiversità con il 68,2 per cento di ""no""."
3861,36.4,36.4,63.6,"Fideris (GR)","Gli abitanti di Fideris hanno respinto l'iniziativa biodiversità con il 63,6 per cento di ""no""."
3862,9.9,9.9,90.1,"Furna (GR)","L'iniziativa biodiversità non ha passato la prova delle urne a Furna, dove è stata respinta con 82 voti contro i 9 a favore."
3863,24.9,24.9,75.1,"Jenaz (GR)","Il 75,1 per cento degli elettori di Jenaz ha respinto l'iniziativa biodiversità."
3871,27.8,27.8,72.2,"Klosters-Serneus (GR)","A Klosters-Serneus gli abitanti si sono opposti all'iniziativa biodiversità con il 72,2 per cento di voti a sfavore."
3881,30.8,30.8,69.2,"Conters im Prättigau (GR)","L'iniziativa biodiversità è stata respinta dagli elettori di Conters im Prättigau, dove i ""no"" sono stati 54 e i voti favorevoli 24."
3882,26.5,26.5,73.5,"Küblis (GR)","Nel comune di Küblis, i cittadini hanno respinto l'iniziativa biodiversità con il 73,5 per cento di voti contrari."
3891,23.7,23.7,76.3,"Luzein (GR)","Gli abitanti di Luzein hanno respinto l'iniziativa biodiversità con il 76,3 per cento di ""no""."
3901,50,0,0,"Coira (GR)","I risultati di questo comune non sono ancora noti."
3911,33.1,33.1,66.9,"Churwalden (GR)","A Churwalden gli abitanti si sono opposti all'iniziativa biodiversità con il 66,9 per cento di voti a sfavore."
3921,24.8,24.8,75.2,"Arosa (GR)","L'iniziativa biodiversità è stata respinta a Arosa, dove ha riscosso il 75,2 per cento di ""no""."
3932,14.4,14.4,85.6,"Tschiertschen-Praden (GR)","L'iniziativa biodiversità è stata respinta a Tschiertschen-Praden, dove ha riscosso il 85,6 per cento di ""no""."
3945,50,0,0,"Trimmis (GR)","I risultati di questo comune non sono ancora noti."
3946,33.7,33.7,66.3,"Untervaz (GR)","Nel comune di Untervaz, i cittadini hanno respinto l'iniziativa biodiversità con il 66,3 per cento di voti contrari."
3947,32.4,32.4,67.6,"Zizers (GR)","Gli elettori di Zizers si sono mostrati scettici nei confronti dell'iniziativa biodiversità, che è stata respinta con il 67,6 per cento di voti contrari."
3951,30.4,30.4,69.6,"Fläsch (GR)","Il 69,6 per cento degli elettori di Fläsch ha respinto l'iniziativa biodiversità."
3952,29.5,29.5,70.5,"Jenins (GR)","Nel comune di Jenins, i cittadini hanno respinto l'iniziativa biodiversità con il 70,5 per cento di voti contrari."
3953,32.9,32.9,67.1,"Maienfeld (GR)","I cittadini di Maienfeld hanno respinto l'iniziativa biodiversità con il 67,1 per cento di voti contrari."
3954,44.5,44.5,55.5,"Malans (GR)","Il 55,5 per cento degli elettori di Malans ha respinto l'iniziativa biodiversità."
3955,32.8,32.8,67.2,"Landquart (GR)","Gli abitanti di Landquart hanno respinto l'iniziativa biodiversità con il 67,2 per cento di ""no""."
3961,32.8,32.8,67.2,"Grüsch (GR)","I cittadini di Grüsch hanno respinto l'iniziativa biodiversità con il 67,2 per cento di voti contrari."
3962,30.6,30.6,69.4,"Schiers (GR)","Nel comune di Schiers, i cittadini hanno respinto l'iniziativa biodiversità con il 69,4 per cento di voti contrari."
3972,32.8,32.8,67.2,"Seewis im Prättigau (GR)","Il 67,2 per cento degli elettori di Seewis im Prättigau ha respinto l'iniziativa biodiversità."
3981,19.1,19.1,80.9,"Breil/Brigels (GR)","Gli elettori di Breil/Brigels si sono mostrati scettici nei confronti dell'iniziativa biodiversità, che è stata respinta con il 80,9 per cento di voti contrari."
3982,21.7,21.7,78.3,"Disentis/Mustér (GR)","L'iniziativa biodiversità è stata respinta a Disentis/Mustér, dove ha riscosso il 78,3 per cento di ""no""."
3983,22.2,22.2,77.8,"Medel (Lucmagn) (GR)","I cittadini di Medel (Lucmagn) hanno respinto l'iniziativa biodiversità con il 77,8 per cento di voti contrari."
3985,20,20,80,"Sumvitg (GR)","L'iniziativa biodiversità è stata respinta a Sumvitg, dove ha riscosso il 80 per cento di ""no""."
3986,22.5,22.5,77.5,"Tujetsch (GR)","A Tujetsch gli abitanti si sono opposti all'iniziativa biodiversità con il 77,5 per cento di voti a sfavore."
3987,26,26,74,"Trun (GR)","Gli abitanti di Trun hanno respinto l'iniziativa biodiversità con il 74 per cento di ""no""."
3988,16.4,16.4,83.6,"Obersaxen Mundaun (GR)","I cittadini di Obersaxen Mundaun hanno respinto l'iniziativa biodiversità con il 83,6 per cento di voti contrari."
